,Dokumen,Topik 1,Topik 2,Topik 3,Topik 4,Topik 5,Topik 6,Topik 7,Topik 8,Topik 9,Topik 10,Topik 11,Topik 12,Topik 13,Topik 14,Topik 15,Category
69,pdip mengumumkan resmi ganjar pranowo capres mewakili partai berlambang banteng inihal dikuatkan pernyataan ketua umum pdip megawati soekarnoputriusai pengumuman ganjar capres pilpres partai angkat bicarausai pengumuman pdip rencana mengusung ganjar pranowo capres partai bersuarasalah satunya partai amanat rakyat pan selamatsecara resmi zulkifli hasan ketua umum pan ucapan selamat ganjar pranowolelaki menjabat gubernur jawa tengah dinilainya cakapzulkifli hasan alias zulhas ganjar pranowo pemimpin merakyat selama menjabat gubernur jawa tengah ganjar sukses memimpin daerahia selamat ganjar mesjid istiqlal sabtu april sekaligus pernyataan kesiapan membangun komunitas politik partai lainbukan pan angkat suara pkb diwakili wakil ketua umum jazilul fawaid kkir umumkan pasangan merekakoalisi kebangkitan indonesia raya kkir memiliki pasangan caprescawapres bertarung pilpres mendatangjazilul fawaid pkb menjalin kontrak politik gerindrasetelah menandatangani piagam kerja sepakat membangun solidaritas bersamazulhas selamat ganjar pranowo menjalin hubungan politik partai lainmeski enggan kepastian koalisi indonesia bersatu diumumkan zulhas gambaran pertemuan terjadisedang ketua dpd pan saleh partanonan daulay bawa pdip membutuhkan kawan sehingga langkah ganjar pranowo mulus capres kesimpulan diambil berdasarkan struktur indonesia memiliki perbedaan sehingga diakomodir menjalin kerja mungkinmeski memutuskan dukung ganjar pranowo capres pan membuka,0.03211901554966209,0.03211901552341635,0.03211178088199211,0.03211896532172963,0.032119021129327185,0.032119015280931855,0.03211901378602611,0.03211901621923913,0.03211901492335268,0.03211901244865921,0.03211901510167261,0.032119015013364345,0.03206003100031818,0.5504000482432008,0.03211901957710787,Politik
70,otoritas thailand memperingatkan penduduknya rumah peringatan muncul gelombang panas thailand dilaporkan mencapai derajat celciussementara departemen meteorologi thailand melaporkan indeks panas kelembapan mencapai derajat celciusperingatan rumah gelombang panas thailand berlaku pekan depansuhu tercatat sabtu provinsi phetchabun mencapai derajat celcius sedangkan provinsi tak mencapai derajatsuhu melebihi derajat celcius provinsi adanya panas ekstrem memecahkan rekor konsumsi listrik thailandtidak thailand cuaca panas melanda negara tetangga laos negara asia lainnyamenurut maximiliano herrera ahli iklim sejarawan cuaca gelombang panas terburuk sejarah asiameskipun thailand dilanda cuaca panas ekstrim warga mengikuti kampanye politik warga bangkok disibukkan pemilu dilaksanakan depanbenua asia dilanda gelombang panas memecahkan rekor suhu terpanas tercatat negara minggu terakhirtermasuk cuaca panas india thailand tiongkok perubahan iklim disinyalir penyebab cuaca ekstrem terjadisuhu ekstrem merata benua hal ahli khawatir dampak jangka panjangnyatidak lingkungan cuaca panas ekstrem berdampak negatif kesehatan manusiaoleh warga wilayahwilayah terdampak mengambil tindakan pencegahan sementara membatasi aktivitas ruanganuntuk menjaga kesehatan minum air memakai pakaian longgar berbahan ademperistiwa cuaca ekstrem wilayah india pakistan asia selatangelombang panas berkepanjangan dinilai akibat dampak perubahan iklimgelombang panas thailand perubahan iklim mempengaruhi cuaca normal hal peneliti oseanografi mathinee yuchareon,0.04131781787347637,0.041317824675186694,0.04130644194999297,0.041317724926876666,0.041317819540570934,0.04131781749230639,0.041317821504633756,0.041317830964671495,0.04131781900161062,0.04131781926861256,0.04131781848332195,0.041317822516677316,0.041780880200860314,0.4210989296610074,0.04131781194019462,Politik
71,untuk memperingati jasa pemikirannya menginspirasi membagikan ucapan hari kartini bentuk penghormatan apresiasi perjuangan beliauhari kartini mengenang ra kartini pahlawan pejuang emansipasi wanita indonesiamelalui perjuangannya kartini membuka jalan perempuan indonesia memperoleh hakhak lakilaki pendidikan kesetaraan genderucapan hari kartini bagikan media sosial pesan singkat orang mengenal perjuangan semangat ra kartinidengan memperingati hari kartini berjuang kesetaraan gender hakhak perempuan indonesiasehingga perempuan indonesia memiliki akses lakilaki bidang pendidikan pekerjaan politikberikut inspirasi ucapan hari kartinidemikian inspirasi ucapan kartini anda bagikan sosial media orangorang terdekat menyebarkan semangat perjuangan hak perempuan indonesia,0.03737430741739515,0.03737431501802232,0.03737115750567621,0.037374192640025394,0.03737430625365634,0.03737430721762065,0.037374307172643825,0.03737430802266458,0.03737430676776263,0.03737430745582541,0.03737430724428952,0.037374308088806346,0.0424659406250026,0.4716713224580588,0.03737430611255008,Politik
72,nama tiktoker bima yudho saputro sorotan mengkritik lampung kampung halamannya setelah dilaporkan polisi mengalir dukungan bima lampungbima tinggal australia mengaku keluarganya lampung ancamanhal kritikannya pemerintah viral medsosdi proses hukum berjalan dukungan bima lampung mengalir tokoh politik indonesiakepala daerah lampung bijaksana kritik sebetulnya masyarakat beranggapan bima benarnyasalah tokoh dukungan bima teddy gusnaidi jubir partai garudaia berpendapat kepala daerah langsung menyalahkan bima keluarganyataufik basari anggota dpr komisi iii menilai kritikan bima bentuk aspirasi masyarakatapa bima keluhan rakyat mengharap lampung berbenah lagimahasiswa bermukim australia menyoroti infrastruktur perkembangan diperbaiki pemerintah lampungusai bima ramai diperbincangkan masyarakat bersuara beranimereka berharap pemerintah daerah lampung berbenahmenkopolhukam mahfud md bima memiliki hak mengkritik pembangunan lampung bupati lampung jajarannya memiliki kewajiban moral menyerap aspirasiterkait laporan intimidasi aparat penegak hukum mahfud menyelidiki menindak terbukti tekanansetelah mengirim pesan hotman paris bantuan bima pengacara kondang membantu menyelesaikan permasalahanhotman paris mengundang pemilik akun tiktok awbimax menghubunginya dm instagramselain bantuan hotman dukungan bima ia menekankan bima takut menghadapi pihakpihak mengancamjika bima memutuskan menempuh jalur hukum menyelesaikan permasalahan bupati lampung hotman membantupengacara kondang nasihat bima semangat belajar membuktikan prestasi karyamengalir dukungan bima lampung pelajaran rakyat memiliki hak mengkritik pemerintah,0.029331897463034984,0.02933190124076141,0.029324904786082708,0.02933185553508399,0.029331899598981644,0.02933190335492495,0.029331899746000634,0.029331901004639494,0.029331895438675606,0.029331905795123243,0.029331896956165567,0.02933190113645035,0.02961267816057349,0.5890796589663647,0.02933190081713726,Politik
73,kpk ott walikota bandung yana mulyana terkait dugaan suap program bandung smart city saat yana mulyana gedung merah putih kpktidak ott walikota bandung yana mulyana kpk menangkap pejabat dinas perhubungan dishub kota bandungjumlah orang ditangkap orang walikota pejabat dinas perhubungan kota bandung ali fikri kabag pemberitaan kpk wartawan sabtu para ditangkap gedung merah putih kpk ali fikri kabag pemberitaan kpk wartawan sabtu masih ali terjaring ott walikota bandung yana mulyana menjalani pemeriksaanbeberapa orang ditangkap berstatus terperiksa terkait perubahan status pemeriksaan jammasih menjalani pemeriksaan aliberikutnya menentukan sikap x jam penangkapan perkembangan informasikan imbuh aliott walikota bandung yana mulyana lantaran suap terkait program bandung smart cityyana diduga menerima suap program pengadaan cctv jasa penyedia jaringan internetiya program bandung smart city tuturnyadiduga terkait suap pengadaan cctv jasa penyedia jaringan internet aliyana mulyana diduga menerima suap angka miliaran rupiah namun ott kpk bukti ditemukan uang ratusan jutauang diterima diduga miliaran sumber istimewa detikcomnamun bukti ott ratusan juta sangat bertambah katanyasosok yana mulyana politikus pengusaha kini menjabat walikota bandung jabatan yana berasal partai gerindra maju wakil walikota pilkada bandung ia berpasangan oded muhammad danial pkspada desember oded meninggal dunia serangan jantung menjadikan yana walikota,0.03615113151120011,0.03615113604291221,0.03614395434182322,0.03615107456764838,0.036151131007387205,0.03615113195322094,0.03615113166645256,0.0361511324584934,0.03615113140898863,0.03615113153502739,0.03615113158666792,0.036151131664865756,0.40236902645472006,0.12767349251441867,0.03615113128617349,Politik
74,kpk ott bupati meranti muhammad adil april turut diamankan barang bukti uang operasi tangkap tangan tersebutkabag pemberitaan ali fikri kpk menghitung bukti uang diamankan namun penanganan korupsi memandang uangnyasejumlah pejabat lingkungan pemerintah kabupaten kepulauan meranti diamankan ott bupati meranti kpk menyegel ruangan sekda kabag umum humas pemkab kepulauan merantikomisi pemberantasan korupsi memasang papan nama dalam pengawasan kpk masingmasing ruangan sebelumnya muhammad adil ditangkap kamis malamtindakan penangkapan muhammad adil bupati meranti korupsi dilakukannya kpk mengumpulkan keterangan pihaksebagai keterbukaan masyarakat kpk mengumumkan hasil kegiatan sementara wakil bupati mengaku penangkapan bupati meranti pejabat lainnyapara diamankan kpk berstatus terperiksa dalam x jam kpk pemeriksaan menentukan status hukumnyamengutip tempoco muhammad adil politikus riau saat menjabat bupati kepulauan meranti muhammad adil lahir april selatpanjang kepulauan meranti riau ia menyelesaikan pendidikan s s universitas lancang kuning pekanbarusebelum menjabat kepala daerah adil mengawali karir anggota dprd provinsi riau ia menjabat periodenamun periode muhammad adil menjabat anggota dprdsebelumnya mengeluarkan ucapan kontroversial bupati meranti kemenkeu iblis mengeruk kekayaan kabupaten merantipernyataan dilontarkan memprotes dana hasil daerah penghasil migas muhammad adil menilai daerahnya menerima rincian penerimaan daerah sdasebab dana diterima daerahnya diklaim kecilberita ott bupati meranti prestasi kpk penangkapan,0.03474879765537018,0.034748799368221346,0.03474948871893263,0.03474876817948443,0.034748799777600585,0.0347488010749548,0.03474879982565794,0.034748799691164844,0.0347488025371276,0.034748795838274775,0.034748797102728456,0.034748798813461663,0.03509846706186081,0.5131664834239679,0.03474880093119193,Politik
75,ketum partai golkar airlangga hartarto menyebut isu menpora dilantik walaupun rinci pelantikan dilakukanpernyataan airlangga acara silaturahmi partai pro pemerintah pancoran jakarta selatan ia menyebut menpora dilantikmenanggapi isu menpora airlangga nama calon dikantongi presiden pernyataan disampaikannya wartawan jumat laluairlangga menyerahkan nama presiden salah calonnya perempuan mudapertimbangan calon sesuai kriteria pengganti menpora presiden dari ketiga calon diusulkan menunggu dipilihketiga nama putri komaruddin ilham permana dito ariotedjo caloncalon kader terbaik partai golkarsetelah calon politikus golkar dito ariotedjo sah pengganti zainudin amali airlangga hartarto memberitahukan pelantikan langsungdito sang istri putri orang tuanya politikus golkar terbilang mudadito berusia mengenakan jas hitam pelantikandito fokus mengurus olahraga indonesia pelantikan ia doa keluarga dilantiknama dito ariotedjo salah usulan ketum golkar presiden ini sederet fakta terkait menteri muda laindito kader muda partai golkar pendahulunya zainudin amali ia ketua dpp ampi naungan partai golkarpria kelahiran september lahir jakarta berusia dilantik menporadito predikat menteri termuda kabinet indonesia majudiketahui dito tercatat meraih predikat under forbes berkat ampiia memiliki peranan membangun organisasi kepemudaan jalur politikisu menpora dilantik terjawab dito ariotedjo menteri termuda disandang nadiem makarim,0.03441218798285443,0.034412191615352826,0.03440770160231842,0.034412139749537586,0.03441218720669157,0.03441218818961537,0.03441218919642445,0.03441218799449021,0.03441218811790613,0.03441218775655339,0.03441218776779171,0.03441218817259079,0.10275869842453561,0.4498873881142206,0.03441218810911691,Politik
76,per maret ahmad dhani larang once nyanyi lagulagu dewa pengumuman mengejutkan ahmad dhani kawasan pluitapa alasan pelarangan sanksi once terbukti melanggarahmad dhani larang once nyanyi lagu dewa menggelar tur orang terlibat tur diperbolehkan membawakan karyakarya dewa seperti dewa tur jadwal seminggu kali lebaransehingga konser mengganggu lagu dewa ahmad dhani menjaga kemurnian konser dewa alasan larangan melindungi hak eksklusif promotor menaungi konser namun jangka ahmad dhani melarang once mekel menyanyikan lagulagu dewa sementara mengizinkan once membawakan lagu ciptaan dewa misalnya lagulagu triad ahmad band dinyanyikanlarangan suami mulan jameela memiliki sanksi dilanggar sanksi pidana sanksi perdata rp jutahal ali lubis kuasa hukum ahmad dhanihubungan once mekel suami mulan jameela kian memanas awalnya keretakan dewa menggelar konser jis februari ahmad dhani mengungkap salah personel bayaran melebihi kesepakatan meski menyebut nama orangorang menduga personel tersebutkabarnya once menolak hadiri konser menilai acara disusupi kampanye politiksuami mulan jameela mengungkap once membayar royalti membawakan lagu miliknyasementara once beralasan membayar royalti eokeputusan ahmad dhani larang once nyanyi tujuan jika once melanggarnya sanksi hukumnya,0.036611184574010296,0.03661119090969481,0.03660395743253166,0.036611137738433455,0.036611185971421496,0.03661118716905243,0.036611187460394386,0.0366111897312144,0.036611188005330406,0.03661119117052492,0.03661118770243999,0.036611189847364604,0.03677308786578591,0.48728874733789296,0.036611187083908224,Politik
77,petisi online copot donnie yen presenter oscar ditandatangani ribuan orangpembuatan petisi online copot donnie yen dukungannya pemerintah chinamelansir bbc petisi dibaut tong waihung aktivis hongkongmenurutnya kehadiran donnie yen merusak citra reputasi industri filmtelah direncanakan aktor bermain keanu reeves penghargaaanpenghargaan academy awards los angeles minggu maret komentar dilontarkan donnie yen terkait protes hongkong salah alasan penolakan tersebutyen pernyataan mendukung kebijakan pemerintah china mendukung penerapan undangundang keamanan nasional hong kong menuduh pengunjuk hong kong perusuh tulis aktivis tersebutpernyataan melanggar semangat kebebasan berbicara menyangkal hak rakyat hong kong memperjuangkan kebebasan demokrasi sambungnyakontroversi muncul februari donnie yen wawancara gqmenurut yen demo hongkongn protes kerusuhanitu protes oke kerusuhan saya berbicara mengubah perasaan orang donnie yentapi pengalaman teman saya berpolitik banyak orang senang berbicara pengalaman lanjutnyamasih melansir bbc donnie yen penekanan fakta median barat berfokus cerita muatan negatif sajaketika diwawancari vice tong waihung donnie yen mengubah citra hongkong china lwat media filmyen film media menceritakan kisahkisah positif china hong kong dia membantu menutupi rezim tiongkok tong wai hungitu wai hung keputusan mengundang aktor acara oscar bentuk penghinaan rakyat hongkongia petisi online copot donnie yen presenter oscar,0.0361137702846482,0.03611377202891425,0.03613301852675004,0.03611370947955695,0.03611376769624101,0.03611377193331803,0.036113766368815296,0.03611377121999149,0.03611376479267727,0.03611376467964127,0.03611376575534199,0.036113769911983756,0.03811764094183872,0.4923841781460718,0.03611376823420993,Politik
78,mahasiswa berinisial mpd berasal fakultas fisip meninggal dunia jelang acara wisudanya kepala biro humas ui membenarkan berita mahasiswa ui bunuh inipihak ui rinci penyebab meninggalnya mpd ia mendoakan almarhumah terbaikdilansir akun instagram univindonesia acara wisuda digelar maret mahasiswa ui bunuh acara wisudakabar meninggalnya mahasiswa hmik fisip ui kehilangan bela sungkawa pihak ui enggan menanggapi kabar bunuh mahasiswa angkatan tersebutsebab kewenangan ui motif tewasnya mpd menurut kabar beredar mahasiswa bunuh apartemen tinggalnyasalah narasumber enggan namanya kabar ramai dibicarakan kampuskasi humas polres metro depok mahasiswa angkatan bunuh kawasan jakarta selatankabar akp fitri sambungan telepon hal iptu sukirno kanit reskrim polsek bejimenurut informasi salah mahasiswa ui orang tua mpd berpisah mahasiswa orang tuanya menghadiri wisudanyanamun menghadiri acara wisuda hal diduga memantik kekecewaan mpd memutuskan bunuh diriberdasarkan keterangan ui mahasiswa jenjang vokasi doktoral menjalani wisuda inipelaksanaan wisuda dilaksanakan tatap muka balairung kampus ui depok momen wisuda diharapkan mempersatukan orang tua mpd berhasil diwujudkankompol roseno mpd berpamitan temanteman ig hidupnyawalaupun rumor penyebab bunuh keluarga merebak kepolisian detailkejadian mahasiswa ui bunuh didalami berwajib keluarga konfirmasi berduka,0.03540343843734455,0.03540344157012128,0.03539793910216425,0.035403379141891615,0.03540344278393192,0.03540344212685879,0.03540344362246964,0.03540344949431415,0.035403438822938116,0.035403437310814016,0.035403440289342364,0.03540344462732789,0.03636680610634022,0.5033940134558544,0.035403443108286886,Politik
79,hari perempuan internasional hari tahunnya diperingati tanggal maret bentuk dedikasi penghargaan perempuan duniaterutama upaya memperjuangkan kesetaraan bidang politik teknologi sosial budaya ekonomidalam memperingati hari perempuan internasional organisasi mengusung tema berbeda memiliki tujuan samaun women pbb mengusung tema digitall innovation and technology for gender equality sedangkan website resmi international womens day mengusung tema embrace equitydipilihnya tema digitall un women alasan sebab perbedaan perlakuan perempuan era perkembangan teknologi modern inibanyak perbuatan bias perempuan pencapaian bidang iniadapun tema embrace equity memiliki arti kesetaraan dimiliki sekedar namun mengalir nadi masyarakatmenyadur laman website internationalwomensdaycom tertulis bayangkan dunia kesetaraan gender dunia bebas bias stereotip diskriminasi dunia beragam adil inklusif dunia dimana perbedaan dihargai dirayakan bersamasama menempa kesetaraan perempuan secara kolektif embraceequityhari perempuan internasional diperingati maret perayaannya februari ditetapkan partai sosialis amerika bentuk penghormatan pemogokan pekerja garmen new york memprotes kondisi kerja keras saat pekerja garmen didominasi pekerja wanitapada gelombang mogok kerja pekerja wanita eropa diikuti perempuan rusia protes mogok slogan bread and peacemasifnya gerakan buruh wanita partai sosialis internasional pertemuan menetapkan hari perempuan dirayakan internasionalpada pbb mengeluarkan piagam perjanjian internasional prinsip kesetaraan perempuan lakilakiakan maret pbb merayakan hari perempuan internasional resmi kalitahun pbb memproklamirkan hakhak perempuan perdamaian internasional diperingati tradisi sejarah nasional masingmasing negara anggota pbbsetelah peringatan hari perempuan internasional berubah tanggal maret tahunnyahari ditetapkan libur resmi pbb,0.03779427824859513,0.037794282382685986,0.037788271042643005,0.03779423771177971,0.03779427581451279,0.0377942755576178,0.03779427686205871,0.037794275251974416,0.037794276495004435,0.0377942763902754,0.03779427627444333,0.03779428073803725,0.03792552518041212,0.47075491862281094,0.037794273427148986,Politik
80,surya paloh temui prabowo subianto padepokan garuda yaksa hambalang bogor jawa barat hal minggu maret pada kesempatan kali ketua umum partai nasdem berjanji menjalani kontestasi pemilu membawa kesejukanpaloh perpecahan pemilu mengharap fitnah menyalahkan mengadu domba lainsurya paloh kami berdamai kondisi apapun membangun indonesia cintaipendiri metro tv persatuan kesatuan menghadapi pemilu menghormati perbedaan adasurya paloh temui prabowo subianto mengurai janji ketua partai gerindra yakni membawa suasana tenang persahabatan kegembiraan kebahagiaan menjalani pemilu nantiprabowo kita sepakat menghormati keputusan politik masingmasing kita sepakat suasana bangsa negara damai rukun bersatulebih prabowo perbedaan pandangan berpolitik wajar namun perbedaan koridor kebersamaan terciptanya persatuan indonesiaadapun surya paloh temui prabowo subianto pertemuan balasan prabowo surya paloh juni meski menjalani komunikasi pembicaraan koalisi partai menetapkan calon presiden pemilu nantiapalagi nasdem menjajaki komunikasi partai demokrat partai keadilan sejahtera pks membentuk koalisi perubahanseperti ketiga partai dukungan anies baswedan calon presiden koalisi perubahansurya paloh temui prabowo subianto iringiringan enam mobil minibus rombongan wibdalam kunjungan surya paloh dampingi ketua dpp nasdem sugeng suparwoto willy aditya hermawi taslim peter gonthasedang prabowo menteri pertahanan menhan didampingi dasco sugiono prasetyo hadi maher algadri,0.037357395103517155,0.0373573990657302,0.03734849450012093,0.037357328377636875,0.03735739419893645,0.037357393268190736,0.037357396151453115,0.03735739750741888,0.037357397015682345,0.037357395397242685,0.03735739432875293,0.03735739483013742,0.03739997671005994,0.47696285042221814,0.03735739312290208,Politik
81,gubernur provinsi filipina tengah tewas ditembak sekelompok pria bersenjatakejadian gubernur provinsi filipina tengah tewas sabtu maret peristiwa penembakan merenggut nyawa orang lainnyapresiden ferdinand marcos sekutu politik gubernur negros roel degamo mengutuk aksi pembunuhan itupemerintah berhenti membawa pelaku kejahatan pengecut keji pengadilan marcos dilansir kantor berita afp sabtu di postingan facebook dilansir media lokal the manila timeswali kota pamplona janice degamo suaminya dinyatakan meninggal setempatjanice kematian red penembakan diterima gubernur suaminya sendiripada kejadian gubernur negros roel degamo kedatangan kosntituennya rumah tepatnyaya barangay san isidro kota pamplonakedatangan konstituen kepala departemennya tewas ditembak peristiwa naas tersebutada orang meninggal bersamanya mereka bantuan janice degamoberikan gubernur keadilan layak diterimanya janicekejadian penembakan sekelompok orang bersenjata mengedarai suv kediaman gubernurmereka langsung penembakan roel degamotembakan warga sipil lokasi samagubernur beserta korban dilarikan rumah sakit terdekatnamun sayangnya nyawa tertolong lagisumber kepolisian pelaku penembakan enak orang priakeenam pria membawa senapan mengenakan seragam seragam disinyalir dikenakan angkatan bersenjatabenjamin benhur abalos jr kepala departemen dalam negeri pemerintah daerah dilg mengecam pembunuhan gubernur roel degamoia polisi nasional filipina pnp arahkan operasi pengejaranoperasi menangka tersangka bertanggung peristiwa gubernur provinsi filipina tengah tewas ditembak mungkinpasukan kepolisian provinsi negros oriental polisi provinsi tetangga dikerahkan menjelajahi sudut kawasan menangkap penjahat abalos,0.03569112695211008,0.03569112983400849,0.03568811519409494,0.03569109808153075,0.03569112804885018,0.03569112716402697,0.035691127982666715,0.03569112799345972,0.03569112794340918,0.035691127775088566,0.03569112685584006,0.03569112675775346,0.03575147888123126,0.5002669035151123,0.03569112702081723,Politik
82,tak anak pejabat hidup sederhana bersedia menanggalkan kenyamanan jabatan orang tuanyainilah menjadikan muhammad rafdi marajabessy viralpria tidore maluku utara anak pejabat teras memilih hidup sederhanameski ayahnya wakil walikota tidore kepulauan bernama muhammad sinennamun justru sang ayah menanamkan putranya bermewahan fasilitas jabatan dimilikinyasinen memiliki orang anak anak pertamanya honorer rumah sakit kota tidore anak rampung ssedang anak keempat kelimanya menempuh pendidikan sementara rafdi memilih meneruskan pendidikan bangku kuliah bekerjamenjadi anak pejabat hidup sederhana aneh rafdi malu menjalaninyabahkan memilih pekerjaan kuli bangunan kawasan tidorerafdi menikah memiliki putra viral pilihan hidupnyabelakangan mario dandy mencuat nama rafdi permukaankehidupan sederhana dijalankan rafdi berbanding terbalik kehidupan serba mewah dijalankan mario dandyrafdi salah wawancara sang ayah menanamkan bahkan sang ayah memilih jalan karier politiknyapilihan rafdi melanjutkan pendidikan memiliki konsekuensi sepenuhnya menyadari situasi tersebutmeski gunjingan rafdi bergeming menurutnya sang ayah marah malu pilihan hidup rafdimuhammad sinen menunjukan kebanggaan posisinya anak pejabat hidup sederhanaini menunjukan anaknya memahami beratnya amanah jabatan sang ayahayahnya motivasi berkembang pilihan dijalankan rafdiia pilihan pekerjaan batu pijakan depannyasehingga harapannya menjalankan pilihan anak pejabat hidup sederhana rafdi menata depannya keluarga kecilnya,0.04163648164690467,0.04163648869963941,0.04162719936159768,0.04163651845637761,0.04163648042145817,0.041636481731736216,0.04163648176320947,0.041636481667412184,0.04163648098764198,0.0416364814060369,0.04163648188959402,0.0416364817268343,0.31569252436744094,0.14304245548679193,0.04163648038732463,Politik
83,masuk sekolah ntt jam pagi sorotan netizen menyebut keputusan masuk logikagubernur nusa tenggara timur ntt mewajibkan anak sma masuk jam pagi viktor bungtilu laiskodatgubernur dikenal viktor laiskodat menanggapi cibiran netizenmenurutnya masuk sekolah ntt jam pagi mendisiplinkan siswa menumbuhkan mental kuatlaiskodat jam masuk sekolah tingkat sma sederajat kupang dimajukan witahal victor agenda pertemuan kepala sekolah kamis laluinstruksi viktor terekam video berdurasi menit detik beredar media sosialmenurutnya anak dibiasakan bangun witavictor menghitung estimasi persiapan jam jam berangkat sekolahdengan peserta didik setingkat sma diharapkan sekolah witapolitikus nasdem salah pertimbangan menerapkan kebijakan masuk sekolah ntt jam pagimenurut laiskodat enam jam tidur siswa pengajaria menyebut budaya masuk sekolah pagi bertujuan mengasah kedisiplinan etos kerja peserta didikvictor kebijakan berat peserta didik pengajarkemendikbud angkat bicara terkait kebijakan masuk sekolah ntt jam pagi perbincanganplt kepala biro kerja sama humas bkhm anang ristanto kemendikbudristek ambil tindakankemendikbudristek berkoordinasi intensif pemerintah daerah dinas pendidikan provinsi nusa tenggara timur anang dikutip kompascomkoordinasi terkait penerapan kebijakan masuk sekolah jam pagi dianggap memberatkansebelumnya viral media sosial video guru murid sma kupang sekolah jam pagisaat kondisi langit gelap matahari terbitvideo sontak sorotan warganet keputusan diambil gubernur ntt,0.03432110213129953,0.03432110243332995,0.034319521691561786,0.0343210709128707,0.03432110200358343,0.03432110256083846,0.034321102947924655,0.03432110159297925,0.03432110263560658,0.03432110260152962,0.03432110250297304,0.034321101933578,0.03464149751454717,0.5191857840848513,0.0343211024525267,Politik
